Date,AAPL,MSFT,GOOGL,NVDA,TSLA
2024-05-16,188.74209594726562,417.10113525390625,172.98687744140625,94.31613159179688,174.83999633789062
2024-05-17,188.7719268798828,416.328369140625,174.85401916503906,92.4369888305664,177.4600067138672
2024-05-20,189.93516540527344,421.4109802246094,175.7081298828125,94.73694610595703,174.9499969482422
2024-05-21,191.2375946044922,425.07684326171875,176.6317596435547,95.3426742553711,186.60000610351562
2024-05-22,189.79595947265625,426.5431213378906,175.17184448242188,94.90687561035156,180.11000061035156
2024-05-23,185.7992401123047,423.0556640625,172.36122131347656,103.7518539428711,173.74000549316406
2024-05-24,188.88128662109375,426.1864929199219,173.79135131835938,106.42063903808594,179.24000549316406
2024-05-28,188.89122009277344,426.344970703125,175.1916961669922,113.84925079345703,176.75
2024-05-29,189.18951416015625,425.2056579589844,174.6951141357422,114.77283477783203,176.19000244140625
2024-05-30,190.1837158203125,410.8395690917969,170.93109130859375,110.44979858398438,178.7899932861328
2024-05-31,191.13815307617188,411.29534912109375,171.3184051513672,109.58319854736328,178.0800018310547
2024-06-03,192.90786743164062,409.7001647949219,171.98382568359375,114.94774627685547,176.2899932861328
2024-06-04,193.2260284423828,412.2266540527344,172.5995635986328,116.38410949707031,174.77000427246094
2024-06-05,194.7372283935547,420.09326171875,174.20846557617188,122.3843765258789,175.0
2024-06-06,193.35528564453125,420.5985412597656,175.5194091796875,120.94303894042969,177.94000244140625
2024-06-07,195.75132751464844,419.9347839355469,173.2649688720703,120.83308410644531,177.47999572753906
2024-06-10,192.0031280517578,423.9176025390625,174.0106964111328,121.73467254638672,173.7899932861328
2024-06-11,205.95199584960938,428.6831970214844,175.6114959716797,120.8650131225586,170.66000366210938
2024-06-12,211.83778381347656,436.98577880859375,176.77481079101562,125.15339660644531,177.2899932861328
2024-06-13,213.00100708007812,437.5009460449219,174.15985107421875,129.561767578125,182.47000122070312
2024-06-14,211.2611083984375,438.4818115234375,175.78053283691406,131.8309326171875,178.00999450683594
2024-06-17,215.4169464111328,444.228271484375,176.22796630859375,130.93125915527344,187.44000244140625
2024-06-18,213.05067443847656,442.2170104980469,174.09022521972656,135.529541015625,184.86000061035156
2024-06-20,208.4673614501953,441.58294677734375,175.29335021972656,130.7313232421875,181.57000732421875
2024-06-21,206.29005432128906,445.62518310546875,178.60430908203125,126.52289581298828,183.00999450683594
2024-06-24,206.936279296875,443.53472900390625,178.1966552734375,118.0660400390625,182.5800018310547
2024-06-25,207.8608856201172,446.7844543457031,182.97918701171875,126.04306030273438,187.35000610351562
2024-06-26,212.01670837402344,447.9832763671875,182.83004760742188,126.35296630859375,196.3699951171875
2024-06-27,212.86183166503906,448.6668395996094,184.35130310058594,123.94384765625,197.4199981689453
2024-06-28,209.40191650390625,442.8213806152344,181.1099090576172,123.4940185546875,197.8800048828125
2024-07-01,215.49647521972656,452.5110168457031,181.94512939453125,124.25374603271484,209.86000061035156
2024-07-02,218.99612426757812,455.0374450683594,184.1822967529297,122.62435150146484,231.25999450683594
2024-07-03,220.2687225341797,456.513671875,184.75897216796875,128.2322540283203,246.38999938964844
